outcome,organic___0___molarity,organic___0___molarity_max,organic___0____feat__accsitecount_std,organic___0____feat__aliphaticatomcount_std,organic___0____feat__aliphaticringcount_std,organic___0____feat__aromaticatomcount_std,organic___0____feat__aromaticringcount_std,organic___0____feat__asa+_std,organic___0____feat__asa-_std,organic___0____feat__asa_std,organic___0____feat__asah_std,organic___0____feat__asap_std,organic___0____feat__asavdwp_std,organic___0____feat__atomcount_c_std,organic___0____feat__atomcount_n_std,organic___0____feat__avgpol_std,organic___0____feat__balabanindex_std,organic___0____feat__bondcount_std,organic___0____feat__carboaliphaticringcount_std,organic___0____feat__carboaromaticringcount_std,organic___0____feat__carboringcount_std,organic___0____feat__chainatomcount_std,organic___0____feat__cyclomaticnumber_std,organic___0____feat__donsitecount_std,organic___0____feat__fr_amidine,organic___0____feat__fr_halogen,organic___0____feat__fr_nh0,organic___0____feat__fr_nh1,organic___0____feat__fr_nh2,organic___0____feat__fr_piperzine,organic___0____feat__fr_pyridine,organic___0____feat__fr_quatn,organic___0____feat__hacceptorcount_std,organic___0____feat__hdonorcount_std,organic___0____feat__heteroaliphaticringcount_std,organic___0____feat__heteroaromaticringcount_std,organic___0____feat__hyperwienerindex_std,organic___0____feat__largestringsize_std,organic___0____feat__maximalprojectionarea_std,organic___0____feat__maximalprojectionradius_std,organic___0____feat__maximalprojectionsize_std,organic___0____feat__minimalprojectionarea_std,organic___0____feat__minimalprojectionradius_std,organic___0____feat__minimalprojectionsize_std,organic___0____feat__molpol_std,organic___0____feat__organoammoniummolecularweight_std,organic___0____feat__protpsa_std,organic___0____feat__refractivity_std,organic___0____feat__ringatomcount_std,organic___0____feat__rotatablebondcount_std,organic___0____feat__saltmolecularweight,organic___0____feat__smallestringsize_std,organic___0____feat__vanderwaalsvolume_std,organic___0____feat__wienerindex_std,organic___0____feat__wienerpolarity_std,inorganic___0___molarity,inorganic___0___molarity_max,inorganic___0____feat__fr_halogen,inorganic___0____feat__inorganicmolecularweight,solvent___0___molarity,solvent___0___molarity_max,solvent___0____feat__asavdwp,solvent___0____feat__avgpol,solvent___0____feat__hacceptorcount,solvent___0____feat__hansentriple_volume_amount,solvent___0____feat__hansentriple_deltad_amount,solvent___0____feat__hansentriple_deltah_amount,solvent___0____feat__hansentriple_deltap_amount,solvent___0____feat__hansentriple_deltat_amount,solvent___0____feat__maximalprojectionsize,solvent___0____feat__minimalprojectionsize,solvent___0____feat__refractivity,solvent___0____feat__solventmolecularweight,solvent___0____feat__vanderwaalsvolume,acid___0___molarity,acid___0___molarity_max,acid___0____feat__asavdwp,acid___0____feat__avgpol,acid___0____feat__hacceptorcount,acid___0____feat__hansentriple_volume_amount,acid___0____feat__hansentriple_deltad_amount,acid___0____feat__hansentriple_deltah_amount,acid___0____feat__hansentriple_deltap_amount,acid___0____feat__hansentriple_deltat_amount,acid___0____feat__hdonorcount,acid___0____feat__maximalprojectionsize,acid___0____feat__minimalprojectionsize,acid___0____feat__refractivity,acid___0____feat__solventmolecularweight,acid___0____feat__vanderwaalsvolume,alpha_vial_volume,beta_vial_volume,reaction_time,reaction_temperature
3,0.6059790390362966,7.93459289062176,0.0,7.0,1.0,0.0,0.0,196.74,41.26,238.0,192.03,45.97,163.6,5.0,1.0,12.8,1.83,17.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,75.0,5.0,38.83,4.48,5.25,25.31,3.29,8.61,13.74,116.2,27.64,44.74,5.0,1.0,243.11,5.0,108.88,43.0,4.0,1.0083908377045585,13.36196611787163,2.0,461.0,7.272557441253405,12.913816689466485,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,7.553769280903758,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,64800.0,85.0
1,1.3917621796030974,7.93459289062176,0.0,7.0,1.0,0.0,0.0,196.74,41.26,238.0,192.03,45.97,163.6,5.0,1.0,12.8,1.83,17.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,75.0,5.0,38.83,4.48,5.25,25.31,3.29,8.61,13.74,116.2,27.64,44.74,5.0,1.0,243.11,5.0,108.88,43.0,4.0,1.363195021341348,13.36196611787163,2.0,461.0,8.75008062637426,12.913816689466485,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,1.1927004127742777,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,64800.0,85.0
1,1.5280980419630306,7.93459289062176,0.0,7.0,1.0,0.0,0.0,196.74,41.26,238.0,192.03,45.97,163.6,5.0,1.0,12.8,1.83,17.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,75.0,5.0,38.83,4.48,5.25,25.31,3.29,8.61,13.74,116.2,27.64,44.74,5.0,1.0,243.11,5.0,108.88,43.0,4.0,0.40878198690805767,13.36196611787163,2.0,461.0,6.626578234730836,12.913816689466485,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,6.988736525929984,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.000201,0.0007999999999999999,64800.0,85.0
3,0.6064218411398535,7.93459289062176,0.0,7.0,1.0,0.0,0.0,196.74,41.26,238.0,192.03,45.97,163.6,5.0,1.0,12.8,1.83,17.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,75.0,5.0,38.83,4.48,5.25,25.31,3.29,8.61,13.74,116.2,27.64,44.74,5.0,1.0,243.11,5.0,108.88,43.0,4.0,0.4575106578474385,13.36196611787163,2.0,461.0,4.640355785654038,12.913816689466485,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,14.04736041711927,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,64800.0,85.0
1,2.239827948632569,7.93459289062176,0.0,7.0,1.0,0.0,0.0,196.74,41.26,238.0,192.03,45.97,163.6,5.0,1.0,12.8,1.83,17.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,75.0,5.0,38.83,4.48,5.25,25.31,3.29,8.61,13.74,116.2,27.64,44.74,5.0,1.0,243.11,5.0,108.88,43.0,4.0,0.3716199880982344,13.36196611787163,2.0,461.0,7.688556202777064,12.913816689466485,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,2.50539611306924,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00020099999999999998,0.0007999999999999999,64800.0,85.0
1,0.324183086964598,7.93459289062176,0.0,7.0,1.0,0.0,0.0,196.74,41.26,238.0,192.03,45.97,163.6,5.0,1.0,12.8,1.83,17.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,75.0,5.0,38.83,4.48,5.25,25.31,3.29,8.61,13.74,116.2,27.64,44.74,5.0,1.0,243.11,5.0,108.88,43.0,4.0,0.5724161650844785,13.36196611787163,2.0,461.0,9.107450871392114,12.913816689466485,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,5.59390478353095,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019899999999999999,0.0007999999999999999,64800.0,85.0
1,1.9598692590567142,7.93459289062176,0.0,7.0,1.0,0.0,0.0,196.74,41.26,238.0,192.03,45.97,163.6,5.0,1.0,12.8,1.83,17.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,75.0,5.0,38.83,4.48,5.25,25.31,3.29,8.61,13.74,116.2,27.64,44.74,5.0,1.0,243.11,5.0,108.88,43.0,4.0,0.32679332703388453,13.36196611787163,2.0,461.0,9.279092467110084,12.913816689466485,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,0.26504453617206153,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,64800.0,85.0
3,0.6288141842403256,7.93459289062176,0.0,7.0,1.0,0.0,0.0,196.74,41.26,238.0,192.03,45.97,163.6,5.0,1.0,12.8,1.83,17.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,75.0,5.0,38.83,4.48,5.25,25.31,3.29,8.61,13.74,116.2,27.64,44.74,5.0,1.0,243.11,5.0,108.88,43.0,4.0,0.6442497018668016,13.36196611787163,2.0,461.0,8.233011448795718,12.913816689466485,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,6.22854660004345,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,64800.0,85.0
1,1.4602125533450871,7.93459289062176,0.0,7.0,1.0,0.0,0.0,196.74,41.26,238.0,192.03,45.97,163.6,5.0,1.0,12.8,1.83,17.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,75.0,5.0,38.83,4.48,5.25,25.31,3.29,8.61,13.74,116.2,27.64,44.74,5.0,1.0,243.11,5.0,108.88,43.0,4.0,0.009336952200968,13.36196611787163,2.0,461.0,9.23686619934348,12.913816689466485,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,2.6504453617206174,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,64800.0,85.0
1,1.3726873915651236,7.93459289062176,0.0,7.0,1.0,0.0,0.0,196.74,41.26,238.0,192.03,45.97,163.6,5.0,1.0,12.8,1.83,17.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,75.0,5.0,38.83,4.48,5.25,25.31,3.29,8.61,13.74,116.2,27.64,44.74,5.0,1.0,243.11,5.0,108.88,43.0,4.0,1.0083908377045585,13.36196611787163,2.0,461.0,7.897217240850425,12.913816689466485,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,3.7106235064088633,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.0002,0.0007999999999999999,64800.0,85.0
1,1.028948852362569,7.93459289062176,0.0,7.0,1.0,0.0,0.0,196.74,41.26,238.0,192.03,45.97,163.6,5.0,1.0,12.8,1.83,17.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,75.0,5.0,38.83,4.48,5.25,25.31,3.29,8.61,13.74,116.2,27.64,44.74,5.0,1.0,243.11,5.0,108.88,43.0,4.0,0.7189453194745467,13.36196611787163,2.0,461.0,8.73640102183975,12.913816689466485,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,3.7106235064088637,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,64800.0,85.0
1,1.6226955437820132,7.93459289062176,0.0,7.0,1.0,0.0,0.0,196.74,41.26,238.0,192.03,45.97,163.6,5.0,1.0,12.8,1.83,17.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,75.0,5.0,38.83,4.48,5.25,25.31,3.29,8.61,13.74,116.2,27.64,44.74,5.0,1.0,243.11,5.0,108.88,43.0,4.0,0.6474871375545745,13.36196611787163,2.0,461.0,6.856631487520949,12.913816689466485,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,5.727092992662639,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019899999999999999,0.0007999999999999999,64800.0,85.0
1,1.392977561492677,7.93459289062176,0.0,7.0,1.0,0.0,0.0,196.74,41.26,238.0,192.03,45.97,163.6,5.0,1.0,12.8,1.83,17.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,75.0,5.0,38.83,4.48,5.25,25.31,3.29,8.61,13.74,116.2,27.64,44.74,5.0,1.0,243.11,5.0,108.88,43.0,4.0,0.6005677797607643,13.36196611787163,2.0,461.0,7.600318703663354,12.913816689466485,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,5.061151947004193,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.000199,0.0007999999999999999,64800.0,85.0
1,1.8282415455369552,7.93459289062176,0.0,7.0,1.0,0.0,0.0,196.74,41.26,238.0,192.03,45.97,163.6,5.0,1.0,12.8,1.83,17.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,75.0,5.0,38.83,4.48,5.25,25.31,3.29,8.61,13.74,116.2,27.64,44.74,5.0,1.0,243.11,5.0,108.88,43.0,4.0,0.5911839082020025,13.36196611787163,2.0,461.0,8.653106962775489,12.913816689466485,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,1.4650703004485817,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.000199,0.0007999999999999999,64800.0,85.0
4,0.5091115069254685,7.93459289062176,0.0,7.0,1.0,0.0,0.0,196.74,41.26,238.0,192.03,45.97,163.6,5.0,1.0,12.8,1.83,17.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,75.0,5.0,38.83,4.48,5.25,25.31,3.29,8.61,13.74,116.2,27.64,44.74,5.0,1.0,243.11,5.0,108.88,43.0,4.0,0.1027064742106495,13.36196611787163,2.0,461.0,5.91646496866849,12.913816689466485,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,12.4570932000869,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,64800.0,85.0
1,2.8774093217606724,7.93459289062176,0.0,7.0,1.0,0.0,0.0,196.74,41.26,238.0,192.03,45.97,163.6,5.0,1.0,12.8,1.83,17.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,75.0,5.0,38.83,4.48,5.25,25.31,3.29,8.61,13.74,116.2,27.64,44.74,5.0,1.0,243.11,5.0,108.88,43.0,4.0,0.08403256980871301,13.36196611787163,2.0,461.0,8.084953010664751,12.913816689466485,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,0.13252226808603051,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,64800.0,85.0
4,1.0394544433938135,7.93459289062176,0.0,7.0,1.0,0.0,0.0,196.74,41.26,238.0,192.03,45.97,163.6,5.0,1.0,12.8,1.83,17.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,75.0,5.0,38.83,4.48,5.25,25.31,3.29,8.61,13.74,116.2,27.64,44.74,5.0,1.0,243.11,5.0,108.88,43.0,4.0,0.18673904401936253,13.36196611787163,2.0,461.0,4.132701738628219,12.913816689466485,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,14.179882685205301,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,64800.0,85.0
1,0.24764418041586256,7.93459289062176,0.0,7.0,1.0,0.0,0.0,196.74,41.26,238.0,192.03,45.97,163.6,5.0,1.0,12.8,1.83,17.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,75.0,5.0,38.83,4.48,5.25,25.31,3.29,8.61,13.74,116.2,27.64,44.74,5.0,1.0,243.11,5.0,108.88,43.0,4.0,0.40148894464162954,13.36196611787163,2.0,461.0,12.058175043218641,12.913816689466485,137.48,7.69,1.0,77.0,17.4,11.3,13.7,24.8,5.23,7.04,19.77,73.095,76.8,0.13252226808603051,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00019999999999999998,0.0007999999999999999,64800.0,85.0
4,1.5227583291628808,7.054570438523121,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.3947883909821064,13.36196611787163,2.0,461.0,4.9449408090935405,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,9.92597067736008,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.000251,0.0007999999999999999,64800.0,70.0
4,1.1171078085256008,7.054570438523121,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,1.0290311252637443,13.36196611787163,2.0,461.0,9.583365999150518,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,0.7421247012817728,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0007999999999999999,64800.0,70.0
1,1.5880472582849472,7.054570438523121,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.7165105612947553,13.36196611787163,2.0,461.0,8.446741908168626,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,1.9083206604388447,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00024999999999999995,0.0007999999999999999,64800.0,70.0
3,1.094613042302882,7.054570438523121,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,1.0561229755049584,13.36196611787163,2.0,461.0,7.663849631364616,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,4.683517908261331,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.000249,0.0007999999999999999,64800.0,70.0
1,2.031624274495324,7.054570438523121,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.2896532056297944,13.36196611787163,2.0,461.0,5.858704568605406,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,6.361068868129481,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0007999999999999999,64800.0,70.0
4,1.4666110372906875,7.054570438523121,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.9680515030258928,13.36196611787163,2.0,461.0,7.02073813267227,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,4.77080165109711,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0007999999999999999,64800.0,70.0
3,0.4380554648946896,7.054570438523121,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.350632827867646,13.36196611787163,2.0,461.0,9.987028140017527,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,3.816641320877688,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0007999999999999999,64800.0,70.0
4,1.0481368146611456,7.054570438523121,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.487836977902812,13.36196611787163,2.0,461.0,6.282551604091409,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,8.79947860091245,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0007999999999999999,64800.0,70.0
4,1.2951444598700932,7.054570438523121,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.1753164139338228,13.36196611787163,2.0,461.0,4.362002943273254,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,12.404084292852486,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0007999999999999999,64800.0,70.0
1,2.025966484343142,7.054570438523121,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.9717868085713388,13.36196611787163,2.0,461.0,7.031523948975229,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,2.6398858184468303,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.000251,0.0007999999999999999,64800.0,70.0
4,1.7567299344333027,7.054570438523121,2.0,3.0,0.0,6.0,1.0,244.72,68.26,312.97,242.32,70.65,204.29,7.0,1.0,13.7,1.94,19.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,187.0,6.0,45.96,5.09,5.59,24.08,3.45,10.11,14.28,124.162,36.87,47.45,6.0,1.0,251.067,6.0,122.32,90.0,9.0,0.922316786347504,13.36196611787163,2.0,461.0,6.790438835521802,13.009641073295388,139.79,8.23,1.0,76.5,18.0,7.4,16.6,25.579679435051567,5.63,6.7,20.31,86.09,78.72,4.240712578752988,26.50445361720617,65.19,3.37,2.0,37.8,14.3,16.6,11.9,25.0,1.0,3.41,5.19,8.15,46.025,39.21,0.00025,0.0007999999999999999,64800.0,70.0
