chemsys,molarity__Formic Acid (M),prepare__Formic Acid,prepare_FinalVolume (mL),reagent_index,reagent_DispensedVolume (mL),reaction_id
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.103,2020-09-15T14_10_13.620997+00_00_LBL_A5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.056,2020-09-15T14_10_13.620997+00_00_LBL_C5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.032,2020-09-15T14_10_13.620997+00_00_LBL_E5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.008,2020-09-15T14_10_13.620997+00_00_LBL_G5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.024,2020-09-15T14_10_13.620997+00_00_LBL_C7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.064,2020-09-15T14_10_13.620997+00_00_LBL_E7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.039999999999999994,2020-09-15T14_10_13.620997+00_00_LBL_G7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.032,2020-09-15T14_10_13.620997+00_00_LBL_A9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.087,2020-09-15T14_10_13.620997+00_00_LBL_C9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.087,2020-09-15T14_10_13.620997+00_00_LBL_E9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.024,2020-09-15T14_10_13.620997+00_00_LBL_G9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.008,2020-09-15T14_10_13.620997+00_00_LBL_A11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.064,2020-09-15T14_10_13.620997+00_00_LBL_C11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.016,2020-09-15T14_10_13.620997+00_00_LBL_E11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.079,2020-09-15T14_10_13.620997+00_00_LBL_G11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.15,2020-09-30T22_37_01.541801+00_00_LBL_A1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.06,2020-09-30T22_37_01.541801+00_00_LBL_E1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.09,2020-09-30T22_37_01.541801+00_00_LBL_G1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.03,2020-09-30T22_37_01.541801+00_00_LBL_A3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.12,2020-09-30T22_37_01.541801+00_00_LBL_E3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.09,2020-09-30T22_37_01.541801+00_00_LBL_A5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.06,2020-09-30T22_37_01.541801+00_00_LBL_C5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.03,2020-09-30T22_37_01.541801+00_00_LBL_E5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.06,2020-09-30T22_37_01.541801+00_00_LBL_A7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.12,2020-09-30T22_37_01.541801+00_00_LBL_C7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.09,2020-09-30T22_37_01.541801+00_00_LBL_E7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.03,2020-09-30T22_37_01.541801+00_00_LBL_G7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.03,2020-09-30T22_37_01.541801+00_00_LBL_A9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.12,2020-09-30T22_37_01.541801+00_00_LBL_G9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.03,2020-09-30T22_37_01.541801+00_00_LBL_C11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.06,2020-09-30T22_37_01.541801+00_00_LBL_E11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.09,2020-09-30T22_37_01.541801+00_00_LBL_G11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.12,2020-09-30T22_41_17.964934+00_00_LBL_A1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.15,2020-09-30T22_41_17.964934+00_00_LBL_C1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.06,2020-09-30T22_41_17.964934+00_00_LBL_E1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.09,2020-09-30T22_41_17.964934+00_00_LBL_G1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.06,2020-09-30T22_41_17.964934+00_00_LBL_C3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.03,2020-09-30T22_41_17.964934+00_00_LBL_E3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.03,2020-09-30T22_41_17.964934+00_00_LBL_G3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.06,2020-09-30T22_41_17.964934+00_00_LBL_C5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.03,2020-09-30T22_41_17.964934+00_00_LBL_E5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.03,2020-09-30T22_41_17.964934+00_00_LBL_C7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.06,2020-09-30T22_41_17.964934+00_00_LBL_E7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.09,2020-09-30T22_41_17.964934+00_00_LBL_G7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.12,2020-09-30T22_41_17.964934+00_00_LBL_A9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.15,2020-09-30T22_41_17.964934+00_00_LBL_C9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.03,2020-09-30T22_41_17.964934+00_00_LBL_G9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.06,2020-09-30T22_41_17.964934+00_00_LBL_A11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.09,2020-09-30T22_41_17.964934+00_00_LBL_C11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.12,2020-09-30T22_41_17.964934+00_00_LBL_E11
Formic_Acid,26.504453617206167,0.08 milliliter,0.08,6,0.07999999999999999,2020-10-07T16_03_48.152984+00_00_HC_C1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.008,2020-10-15T12_37_30.672258+00_00_LBL_A1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.111,2020-10-15T12_37_30.672258+00_00_LBL_C1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.048,2020-10-15T12_37_30.672258+00_00_LBL_E1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.039999999999999994,2020-10-15T12_37_30.672258+00_00_LBL_G1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.032,2020-10-15T12_37_30.672258+00_00_LBL_A3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.008,2020-10-15T12_37_30.672258+00_00_LBL_C3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.09499999999999999,2020-10-15T12_37_30.672258+00_00_LBL_E3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.048,2020-10-15T12_37_30.672258+00_00_LBL_G3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.09499999999999999,2020-10-15T12_37_30.672258+00_00_LBL_A5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.14300000000000002,2020-10-15T12_37_30.672258+00_00_LBL_C5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.064,2020-10-15T12_37_30.672258+00_00_LBL_E5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.008,2020-10-15T12_37_30.672258+00_00_LBL_G5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.048,2020-10-15T12_37_30.672258+00_00_LBL_A7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.039999999999999994,2020-10-15T12_37_30.672258+00_00_LBL_C7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.032,2020-10-15T12_37_30.672258+00_00_LBL_E7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.09499999999999999,2020-10-15T12_37_30.672258+00_00_LBL_G7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.008,2020-10-15T12_37_30.672258+00_00_LBL_A9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.008,2020-10-15T12_37_30.672258+00_00_LBL_C9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.008,2020-10-15T12_37_30.672258+00_00_LBL_E9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.008,2020-10-15T12_37_30.672258+00_00_LBL_G9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.103,2020-10-15T12_37_30.672258+00_00_LBL_A11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.071,2020-10-15T12_37_30.672258+00_00_LBL_C11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.039999999999999994,2020-10-15T12_37_30.672258+00_00_LBL_E11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.056,2020-10-15T12_37_30.672258+00_00_LBL_G11
Formic_Acid,26.504453617206167,9.0 milliliter,9.000000000000002,7,0.079,2020-10-15T12_38_48.132749+00_00_LBL_A1
Formic_Acid,26.504453617206167,9.0 milliliter,9.000000000000002,7,0.032,2020-10-15T12_38_48.132749+00_00_LBL_C1
Formic_Acid,26.504453617206167,9.0 milliliter,9.000000000000002,7,0.008,2020-10-15T12_38_48.132749+00_00_LBL_E1
Formic_Acid,26.504453617206167,9.0 milliliter,9.000000000000002,7,0.135,2020-10-15T12_38_48.132749+00_00_LBL_G1
Formic_Acid,26.504453617206167,9.0 milliliter,9.000000000000002,7,0.071,2020-10-15T12_38_48.132749+00_00_LBL_A3
Formic_Acid,26.504453617206167,9.0 milliliter,9.000000000000002,7,0.135,2020-10-15T12_38_48.132749+00_00_LBL_C3
Formic_Acid,26.504453617206167,9.0 milliliter,9.000000000000002,7,0.008,2020-10-15T12_38_48.132749+00_00_LBL_E3
Formic_Acid,26.504453617206167,9.0 milliliter,9.000000000000002,7,0.087,2020-10-15T12_38_48.132749+00_00_LBL_G3
Formic_Acid,26.504453617206167,9.0 milliliter,9.000000000000002,7,0.008,2020-10-15T12_38_48.132749+00_00_LBL_A5
Formic_Acid,26.504453617206167,9.0 milliliter,9.000000000000002,7,0.016,2020-10-15T12_38_48.132749+00_00_LBL_C5
Formic_Acid,26.504453617206167,9.0 milliliter,9.000000000000002,7,0.008,2020-10-15T12_38_48.132749+00_00_LBL_E5
Formic_Acid,26.504453617206167,9.0 milliliter,9.000000000000002,7,0.016,2020-10-15T12_38_48.132749+00_00_LBL_G5
Formic_Acid,26.504453617206167,9.0 milliliter,9.000000000000002,7,0.032,2020-10-15T12_38_48.132749+00_00_LBL_A7
Formic_Acid,26.504453617206167,9.0 milliliter,9.000000000000002,7,0.071,2020-10-15T12_38_48.132749+00_00_LBL_C7
Formic_Acid,26.504453617206167,9.0 milliliter,9.000000000000002,7,0.119,2020-10-15T12_38_48.132749+00_00_LBL_E7
Formic_Acid,26.504453617206167,9.0 milliliter,9.000000000000002,7,0.048,2020-10-15T12_38_48.132749+00_00_LBL_G7
Formic_Acid,26.504453617206167,9.0 milliliter,9.000000000000002,7,0.008,2020-10-15T12_38_48.132749+00_00_LBL_A9
Formic_Acid,26.504453617206167,9.0 milliliter,9.000000000000002,7,0.008,2020-10-15T12_38_48.132749+00_00_LBL_C9
Formic_Acid,26.504453617206167,9.0 milliliter,9.000000000000002,7,0.079,2020-10-15T12_38_48.132749+00_00_LBL_E9
Formic_Acid,26.504453617206167,9.0 milliliter,9.000000000000002,7,0.039999999999999994,2020-10-15T12_38_48.132749+00_00_LBL_G9
Formic_Acid,26.504453617206167,9.0 milliliter,9.000000000000002,7,0.032,2020-10-15T12_38_48.132749+00_00_LBL_A11
Formic_Acid,26.504453617206167,9.0 milliliter,9.000000000000002,7,0.071,2020-10-15T12_38_48.132749+00_00_LBL_C11
Formic_Acid,26.504453617206167,9.0 milliliter,9.000000000000002,7,0.119,2020-10-15T12_38_48.132749+00_00_LBL_E11
Formic_Acid,26.504453617206167,9.0 milliliter,9.000000000000002,7,0.048,2020-10-15T12_38_48.132749+00_00_LBL_G11
Formic_Acid,26.504453617206167,1.0 milliliter,1.0,7,0.019999999999999997,2020-11-25T22_28_56.039621+00_00_HC_A1
Formic_Acid,26.504453617206167,1.0 milliliter,1.0,7,0.019999999999999997,2020-11-25T22_28_56.039621+00_00_HC_C1
Formic_Acid,26.504453617206167,1.0 milliliter,1.0,7,0.019999999999999997,2020-11-25T22_28_56.039621+00_00_HC_E1
Formic_Acid,26.504453617206167,1.0 milliliter,1.0,7,0.019999999999999997,2020-11-25T22_28_56.039621+00_00_HC_G1
Formic_Acid,26.504453617206167,1.0 milliliter,1.0,7,0.019999999999999997,2020-11-25T22_28_56.039621+00_00_HC_A3
Formic_Acid,26.504453617206167,0.5 milliliter,0.5,7,0.019999999999999997,2020-11-25T23_09_35.145018+00_00_HC_A1
Formic_Acid,26.504453617206167,0.5 milliliter,0.5,7,0.019999999999999997,2020-11-25T23_09_35.145018+00_00_HC_C1
Formic_Acid,26.504453617206167,0.5 milliliter,0.5,7,0.019999999999999997,2020-11-25T23_09_35.145018+00_00_HC_E1
Formic_Acid,26.504453617206167,0.5 milliliter,0.5,7,0.019999999999999997,2020-11-25T23_09_35.145018+00_00_HC_G1
Formic_Acid,26.504453617206174,0.6 milliliter,0.6,7,0.019999999999999997,2020-11-30T18_12_22.108199+00_00_HC_A1
Formic_Acid,26.504453617206174,0.6 milliliter,0.6,7,0.019999999999999997,2020-11-30T18_12_22.108199+00_00_HC_C1
Formic_Acid,26.504453617206174,0.6 milliliter,0.6,7,0.019999999999999997,2020-11-30T18_12_22.108199+00_00_HC_E1
Formic_Acid,26.504453617206174,0.6 milliliter,0.6,7,0.019999999999999997,2020-11-30T18_12_22.108199+00_00_HC_G1
Formic_Acid,26.504453617206174,0.6 milliliter,0.6,7,0.019999999999999997,2020-11-30T18_12_22.108199+00_00_HC_A3
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,6,0.13099999999999998,2021-01-04T15_33_31.566896+00_00_LBL_A1
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,6,0.018999999999999996,2021-01-04T15_33_31.566896+00_00_LBL_C1
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,6,0.075,2021-01-04T15_33_31.566896+00_00_LBL_E1
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,6,0.075,2021-01-04T15_33_31.566896+00_00_LBL_G1
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,6,0.06599999999999999,2021-01-04T15_33_31.566896+00_00_LBL_A3
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,6,0.056,2021-01-04T15_33_31.566896+00_00_LBL_C3
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,6,0.009000000000000001,2021-01-04T15_33_31.566896+00_00_LBL_E3
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,6,0.018999999999999996,2021-01-04T15_33_31.566896+00_00_LBL_G3
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,6,0.06599999999999999,2021-01-04T15_33_31.566896+00_00_LBL_A5
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,6,0.028,2021-01-04T15_33_31.566896+00_00_LBL_C5
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,6,0.056,2021-01-04T15_33_31.566896+00_00_LBL_E5
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,6,0.018999999999999996,2021-01-04T15_33_31.566896+00_00_LBL_G5
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,6,0.018999999999999996,2021-01-04T15_33_31.566896+00_00_LBL_A7
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,6,0.075,2021-01-04T15_33_31.566896+00_00_LBL_E7
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,6,0.122,2021-01-04T15_33_31.566896+00_00_LBL_G7
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,6,0.028,2021-01-04T15_33_31.566896+00_00_LBL_A9
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,6,0.037,2021-01-04T15_33_31.566896+00_00_LBL_E9
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,6,0.06599999999999999,2021-01-04T15_33_31.566896+00_00_LBL_G9
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,6,0.06599999999999999,2021-01-04T15_33_31.566896+00_00_LBL_A11
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,6,0.018999999999999996,2021-01-04T15_33_31.566896+00_00_LBL_C11
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,6,0.018999999999999996,2021-01-04T15_33_31.566896+00_00_LBL_E11
Formic_Acid,26.50445361720617,12.0 milliliter,12.0,6,0.075,2021-01-04T15_33_31.566896+00_00_LBL_G11
Formic_Acid,26.504453617206167,8.0 milliliter,8.0,6,0.018999999999999996,2021-01-11T16_37_07.842037+00_00_LBL_A1
Formic_Acid,26.504453617206167,8.0 milliliter,8.0,6,0.047,2021-01-11T16_37_07.842037+00_00_LBL_C1
Formic_Acid,26.504453617206167,8.0 milliliter,8.0,6,0.159,2021-01-11T16_37_07.842037+00_00_LBL_E1
Formic_Acid,26.504453617206167,8.0 milliliter,8.0,6,0.009000000000000001,2021-01-11T16_37_07.842037+00_00_LBL_G1
Formic_Acid,26.504453617206167,8.0 milliliter,8.0,6,0.018999999999999996,2021-01-11T16_37_07.842037+00_00_LBL_A3
Formic_Acid,26.504453617206167,8.0 milliliter,8.0,6,0.018999999999999996,2021-01-11T16_37_07.842037+00_00_LBL_E3
Formic_Acid,26.504453617206167,8.0 milliliter,8.0,6,0.018999999999999996,2021-01-11T16_37_07.842037+00_00_LBL_G3
Formic_Acid,26.504453617206167,8.0 milliliter,8.0,6,0.018999999999999996,2021-01-11T16_37_07.842037+00_00_LBL_A5
Formic_Acid,26.504453617206167,8.0 milliliter,8.0,6,0.009000000000000001,2021-01-11T16_37_07.842037+00_00_LBL_C5
Formic_Acid,26.504453617206167,8.0 milliliter,8.0,6,0.047,2021-01-11T16_37_07.842037+00_00_LBL_E5
Formic_Acid,26.504453617206167,8.0 milliliter,8.0,6,0.009000000000000001,2021-01-11T16_37_07.842037+00_00_LBL_G5
Formic_Acid,26.504453617206167,8.0 milliliter,8.0,6,0.075,2021-01-11T16_37_07.842037+00_00_LBL_A7
Formic_Acid,26.504453617206167,8.0 milliliter,8.0,6,0.056,2021-01-11T16_37_07.842037+00_00_LBL_C7
Formic_Acid,26.504453617206167,8.0 milliliter,8.0,6,0.056,2021-01-11T16_37_07.842037+00_00_LBL_E7
Formic_Acid,26.504453617206167,8.0 milliliter,8.0,6,0.009000000000000001,2021-01-11T16_37_07.842037+00_00_LBL_A9
Formic_Acid,26.504453617206167,8.0 milliliter,8.0,6,0.075,2021-01-11T16_37_07.842037+00_00_LBL_C9
Formic_Acid,26.504453617206167,8.0 milliliter,8.0,6,0.028,2021-01-11T16_37_07.842037+00_00_LBL_E9
Formic_Acid,26.504453617206167,8.0 milliliter,8.0,6,0.037,2021-01-11T16_37_07.842037+00_00_LBL_A11
Formic_Acid,26.504453617206167,8.0 milliliter,8.0,6,0.009000000000000001,2021-01-11T16_37_07.842037+00_00_LBL_C11
Formic_Acid,26.504453617206167,8.0 milliliter,8.0,6,0.047,2021-01-11T16_37_07.842037+00_00_LBL_E11
Formic_Acid,26.504453617206167,8.0 milliliter,8.0,6,0.047,2021-01-11T16_37_07.842037+00_00_LBL_G11
Formic_Acid,26.504453617206167,4.82 milliliter,4.82,7,0.018999999999999996,2021-02-08T21_20_17.803967+00_00_HC_A1
Formic_Acid,26.504453617206167,4.82 milliliter,4.82,7,0.047,2021-02-08T21_20_17.803967+00_00_HC_C1
Formic_Acid,26.504453617206167,4.82 milliliter,4.82,7,0.064,2021-02-08T21_20_17.803967+00_00_HC_E1
Formic_Acid,26.504453617206167,4.82 milliliter,4.82,7,0.014,2021-02-08T21_20_17.803967+00_00_HC_G1
Formic_Acid,26.504453617206167,4.82 milliliter,4.82,7,0.07599999999999998,2021-02-08T21_20_17.803967+00_00_HC_A3
Formic_Acid,26.504453617206167,4.82 milliliter,4.82,7,0.056,2021-02-08T21_20_17.803967+00_00_HC_C3
Formic_Acid,26.504453617206167,4.82 milliliter,4.82,7,0.078,2021-02-08T21_20_17.803967+00_00_HC_E3
Formic_Acid,26.504453617206167,4.82 milliliter,4.82,7,0.03,2021-02-08T21_20_17.803967+00_00_HC_G3
Formic_Acid,26.504453617206167,4.82 milliliter,4.82,7,0.074,2021-02-08T21_20_17.803967+00_00_HC_A5
Formic_Acid,26.504453617206167,4.82 milliliter,4.82,7,0.032999999999999995,2021-02-08T21_20_17.803967+00_00_HC_C5
Formic_Acid,26.504453617206167,4.82 milliliter,4.82,7,0.039,2021-02-08T21_20_17.803967+00_00_HC_E5
Formic_Acid,26.504453617206167,4.82 milliliter,4.82,7,0.009999999999999998,2021-02-08T21_20_17.803967+00_00_HC_G5
Formic_Acid,26.504453617206167,4.82 milliliter,4.82,7,0.001,2021-02-08T21_20_17.803967+00_00_HC_A7
Formic_Acid,26.504453617206167,4.82 milliliter,4.82,7,0.004999999999999999,2021-02-08T21_20_17.803967+00_00_HC_C7
Formic_Acid,26.504453617206167,4.82 milliliter,4.82,7,0.018999999999999996,2021-02-08T21_20_17.803967+00_00_HC_E7
Formic_Acid,26.504453617206167,4.82 milliliter,4.82,7,0.027,2021-02-08T21_20_17.803967+00_00_HC_G7
Formic_Acid,26.504453617206167,4.82 milliliter,4.82,7,0.009999999999999998,2021-02-08T21_20_17.803967+00_00_HC_A9
Formic_Acid,26.504453617206167,4.82 milliliter,4.82,7,0.012,2021-02-08T21_20_17.803967+00_00_HC_C9
Formic_Acid,26.504453617206167,4.82 milliliter,4.82,7,0.053,2021-02-08T21_20_17.803967+00_00_HC_E9
Formic_Acid,26.504453617206167,4.82 milliliter,4.82,7,0.002,2021-02-08T21_20_17.803967+00_00_HC_G9
Formic_Acid,26.504453617206167,4.82 milliliter,4.82,7,0.026,2021-02-08T21_20_17.803967+00_00_HC_A11
Formic_Acid,26.504453617206167,4.82 milliliter,4.82,7,0.074,2021-02-08T21_20_17.803967+00_00_HC_C11
Formic_Acid,26.504453617206167,4.82 milliliter,4.82,7,0.037,2021-02-08T21_20_17.803967+00_00_HC_E11
Formic_Acid,26.504453617206167,4.82 milliliter,4.82,7,0.015,2021-02-08T21_20_17.803967+00_00_HC_G11
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.002,2021-03-11T15_34_05.927968+00_00_LBL_A1
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.018000000000000002,2021-03-11T15_34_05.927968+00_00_LBL_C1
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.051,2021-03-11T15_34_05.927968+00_00_LBL_E1
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.034,2021-03-11T15_34_05.927968+00_00_LBL_G1
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.001,2021-03-11T15_34_05.927968+00_00_LBL_A3
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.049999999999999996,2021-03-11T15_34_05.927968+00_00_LBL_C3
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.056999999999999995,2021-03-11T15_34_05.927968+00_00_LBL_E3
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.009000000000000001,2021-03-11T15_34_05.927968+00_00_LBL_G3
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.053,2021-03-11T15_34_05.927968+00_00_LBL_A5
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.106,2021-03-11T15_34_05.927968+00_00_LBL_C5
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.018999999999999996,2021-03-11T15_34_05.927968+00_00_LBL_E5
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.041999999999999996,2021-03-11T15_34_05.927968+00_00_LBL_G5
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.002,2021-03-11T15_34_05.927968+00_00_LBL_A7
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.047,2021-03-11T15_34_05.927968+00_00_LBL_C7
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.019999999999999997,2021-03-11T15_34_05.927968+00_00_LBL_E7
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.028,2021-03-11T15_34_05.927968+00_00_LBL_G7
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.028,2021-03-11T15_34_05.927968+00_00_LBL_A9
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.043,2021-03-11T15_34_05.927968+00_00_LBL_C9
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.03799999999999999,2021-03-11T15_34_05.927968+00_00_LBL_E9
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.011,2021-03-11T15_34_05.927968+00_00_LBL_G9
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.094,2021-03-11T15_34_05.927968+00_00_LBL_A11
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.001,2021-03-11T15_34_05.927968+00_00_LBL_C11
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.107,2021-03-11T15_34_05.927968+00_00_LBL_E11
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.001,2021-03-11T15_34_05.927968+00_00_LBL_G11
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.002,2021-03-12T18_02_56.329616+00_00_HC_A1
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.018000000000000002,2021-03-12T18_02_56.329616+00_00_HC_C1
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.051,2021-03-12T18_02_56.329616+00_00_HC_E1
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.034,2021-03-12T18_02_56.329616+00_00_HC_G1
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.001,2021-03-12T18_02_56.329616+00_00_HC_A3
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.049999999999999996,2021-03-12T18_02_56.329616+00_00_HC_C3
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.056999999999999995,2021-03-12T18_02_56.329616+00_00_HC_E3
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.009000000000000001,2021-03-12T18_02_56.329616+00_00_HC_G3
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.053,2021-03-12T18_02_56.329616+00_00_HC_A5
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.106,2021-03-12T18_02_56.329616+00_00_HC_C5
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.018999999999999996,2021-03-12T18_02_56.329616+00_00_HC_E5
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.041999999999999996,2021-03-12T18_02_56.329616+00_00_HC_G5
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.002,2021-03-12T18_02_56.329616+00_00_HC_A7
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.047,2021-03-12T18_02_56.329616+00_00_HC_C7
