chemsys,molarity__Dichloromethane (M),prepare__Dichloromethane,prepare_FinalVolume (mL),reagent_index,reagent_DispensedVolume (mL),reaction_id
Dichloromethane,15.659955257270692,29.0 milliliter,29.0,8,0.7999999999999999,2020-09-15T14_10_13.620997+00_00_LBL_C11
Dichloromethane,15.659955257270692,29.0 milliliter,29.0,8,0.7999999999999999,2020-09-15T14_10_13.620997+00_00_LBL_E11
Dichloromethane,15.659955257270692,29.0 milliliter,29.0,8,0.7999999999999999,2020-09-15T14_10_13.620997+00_00_LBL_G11
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_37_01.541801+00_00_LBL_A1
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_37_01.541801+00_00_LBL_C1
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_37_01.541801+00_00_LBL_E1
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_37_01.541801+00_00_LBL_G1
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_37_01.541801+00_00_LBL_A3
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_37_01.541801+00_00_LBL_C3
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_37_01.541801+00_00_LBL_E3
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_37_01.541801+00_00_LBL_G3
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_37_01.541801+00_00_LBL_A5
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_37_01.541801+00_00_LBL_C5
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_37_01.541801+00_00_LBL_E5
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_37_01.541801+00_00_LBL_G5
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_37_01.541801+00_00_LBL_A7
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_37_01.541801+00_00_LBL_C7
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_37_01.541801+00_00_LBL_E7
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_37_01.541801+00_00_LBL_G7
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_37_01.541801+00_00_LBL_A9
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_37_01.541801+00_00_LBL_C9
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_37_01.541801+00_00_LBL_E9
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_37_01.541801+00_00_LBL_G9
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_37_01.541801+00_00_LBL_A11
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_37_01.541801+00_00_LBL_C11
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_37_01.541801+00_00_LBL_E11
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_37_01.541801+00_00_LBL_G11
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_41_17.964934+00_00_LBL_A1
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_41_17.964934+00_00_LBL_C1
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_41_17.964934+00_00_LBL_E1
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_41_17.964934+00_00_LBL_G1
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_41_17.964934+00_00_LBL_A3
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_41_17.964934+00_00_LBL_C3
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_41_17.964934+00_00_LBL_E3
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_41_17.964934+00_00_LBL_G3
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_41_17.964934+00_00_LBL_A5
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_41_17.964934+00_00_LBL_C5
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_41_17.964934+00_00_LBL_E5
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_41_17.964934+00_00_LBL_G5
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_41_17.964934+00_00_LBL_A7
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_41_17.964934+00_00_LBL_C7
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_41_17.964934+00_00_LBL_E7
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_41_17.964934+00_00_LBL_G7
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_41_17.964934+00_00_LBL_A9
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_41_17.964934+00_00_LBL_C9
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_41_17.964934+00_00_LBL_E9
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_41_17.964934+00_00_LBL_G9
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_41_17.964934+00_00_LBL_A11
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_41_17.964934+00_00_LBL_C11
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_41_17.964934+00_00_LBL_E11
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-09-30T22_41_17.964934+00_00_LBL_G11
Dichloromethane,15.659955257270694,2.0 milliliter,2.0,8,1.0,2020-10-07T16_03_48.152984+00_00_HC_A1
Dichloromethane,15.659955257270694,2.0 milliliter,2.0,8,1.0,2020-10-07T16_03_48.152984+00_00_HC_C1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-10-15T12_37_30.672258+00_00_LBL_A1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-10-15T12_37_30.672258+00_00_LBL_C1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-10-15T12_37_30.672258+00_00_LBL_E1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-10-15T12_37_30.672258+00_00_LBL_G1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-10-15T12_37_30.672258+00_00_LBL_A3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-10-15T12_37_30.672258+00_00_LBL_C3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-10-15T12_37_30.672258+00_00_LBL_E3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-10-15T12_37_30.672258+00_00_LBL_G3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-10-15T12_37_30.672258+00_00_LBL_A5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-10-15T12_37_30.672258+00_00_LBL_C5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-10-15T12_37_30.672258+00_00_LBL_E5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-10-15T12_37_30.672258+00_00_LBL_G5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-10-15T12_37_30.672258+00_00_LBL_A7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-10-15T12_37_30.672258+00_00_LBL_C7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-10-15T12_37_30.672258+00_00_LBL_E7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-10-15T12_37_30.672258+00_00_LBL_G7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-10-15T12_37_30.672258+00_00_LBL_A9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-10-15T12_37_30.672258+00_00_LBL_C9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-10-15T12_37_30.672258+00_00_LBL_E9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-10-15T12_37_30.672258+00_00_LBL_G9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-10-15T12_37_30.672258+00_00_LBL_A11
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-10-15T12_37_30.672258+00_00_LBL_C11
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-10-15T12_37_30.672258+00_00_LBL_E11
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,8,0.7999999999999999,2020-10-15T12_37_30.672258+00_00_LBL_G11
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-10-15T12_38_48.132749+00_00_LBL_A1
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-10-15T12_38_48.132749+00_00_LBL_C1
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-10-15T12_38_48.132749+00_00_LBL_E1
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-10-15T12_38_48.132749+00_00_LBL_G1
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-10-15T12_38_48.132749+00_00_LBL_A3
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-10-15T12_38_48.132749+00_00_LBL_C3
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-10-15T12_38_48.132749+00_00_LBL_E3
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-10-15T12_38_48.132749+00_00_LBL_G3
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-10-15T12_38_48.132749+00_00_LBL_A5
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-10-15T12_38_48.132749+00_00_LBL_C5
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-10-15T12_38_48.132749+00_00_LBL_E5
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-10-15T12_38_48.132749+00_00_LBL_G5
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-10-15T12_38_48.132749+00_00_LBL_A7
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-10-15T12_38_48.132749+00_00_LBL_C7
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-10-15T12_38_48.132749+00_00_LBL_E7
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-10-15T12_38_48.132749+00_00_LBL_G7
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-10-15T12_38_48.132749+00_00_LBL_A9
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-10-15T12_38_48.132749+00_00_LBL_C9
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-10-15T12_38_48.132749+00_00_LBL_E9
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-10-15T12_38_48.132749+00_00_LBL_G9
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-10-15T12_38_48.132749+00_00_LBL_A11
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-10-15T12_38_48.132749+00_00_LBL_C11
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-10-15T12_38_48.132749+00_00_LBL_E11
Dichloromethane,15.659955257270694,27.0 milliliter,27.0,8,0.7999999999999999,2020-10-15T12_38_48.132749+00_00_LBL_G11
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,7,0.7999999999999999,2020-11-02T14_08_41.372477+00_00_LBL_A1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,7,0.7999999999999999,2020-11-02T14_08_41.372477+00_00_LBL_C1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,7,0.7999999999999999,2020-11-02T14_08_41.372477+00_00_LBL_E1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,7,0.7999999999999999,2020-11-02T14_08_41.372477+00_00_LBL_G1
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,7,0.7999999999999999,2020-11-02T14_08_41.372477+00_00_LBL_A3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,7,0.7999999999999999,2020-11-02T14_08_41.372477+00_00_LBL_C3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,7,0.7999999999999999,2020-11-02T14_08_41.372477+00_00_LBL_E3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,7,0.7999999999999999,2020-11-02T14_08_41.372477+00_00_LBL_G3
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,7,0.7999999999999999,2020-11-02T14_08_41.372477+00_00_LBL_A5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,7,0.7999999999999999,2020-11-02T14_08_41.372477+00_00_LBL_C5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,7,0.7999999999999999,2020-11-02T14_08_41.372477+00_00_LBL_E5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,7,0.7999999999999999,2020-11-02T14_08_41.372477+00_00_LBL_G5
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,7,0.7999999999999999,2020-11-02T14_08_41.372477+00_00_LBL_A7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,7,0.7999999999999999,2020-11-02T14_08_41.372477+00_00_LBL_C7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,7,0.7999999999999999,2020-11-02T14_08_41.372477+00_00_LBL_E7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,7,0.7999999999999999,2020-11-02T14_08_41.372477+00_00_LBL_G7
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,7,0.7999999999999999,2020-11-02T14_08_41.372477+00_00_LBL_A9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,7,0.7999999999999999,2020-11-02T14_08_41.372477+00_00_LBL_C9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,7,0.7999999999999999,2020-11-02T14_08_41.372477+00_00_LBL_E9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,7,0.7999999999999999,2020-11-02T14_08_41.372477+00_00_LBL_G9
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,7,0.7999999999999999,2020-11-02T14_08_41.372477+00_00_LBL_A11
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,7,0.7999999999999999,2020-11-02T14_08_41.372477+00_00_LBL_C11
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,7,0.7999999999999999,2020-11-02T14_08_41.372477+00_00_LBL_E11
Dichloromethane,15.659955257270695,30.0 milliliter,30.0,7,0.7999999999999999,2020-11-02T14_08_41.372477+00_00_LBL_G11
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-11-25T22_28_56.039621+00_00_HC_A1
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-11-25T22_28_56.039621+00_00_HC_C1
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-11-25T22_28_56.039621+00_00_HC_E1
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-11-25T22_28_56.039621+00_00_HC_G1
Dichloromethane,15.659955257270694,5.0 milliliter,5.0,8,0.7999999999999999,2020-11-25T22_28_56.039621+00_00_HC_A3
Dichloromethane,15.659955257270694,4.0 milliliter,4.0,8,0.7999999999999999,2020-11-25T23_09_35.145018+00_00_HC_A1
Dichloromethane,15.659955257270694,4.0 milliliter,4.0,8,0.7999999999999999,2020-11-25T23_09_35.145018+00_00_HC_C1
Dichloromethane,15.659955257270694,4.0 milliliter,4.0,8,0.7999999999999999,2020-11-25T23_09_35.145018+00_00_HC_E1
Dichloromethane,15.659955257270694,4.0 milliliter,4.0,8,0.7999999999999999,2020-11-25T23_09_35.145018+00_00_HC_G1
Dichloromethane,15.65995525727069,4.5 milliliter,4.500000000000001,8,0.7999999999999999,2020-11-30T18_12_22.108199+00_00_HC_A1
Dichloromethane,15.65995525727069,4.5 milliliter,4.500000000000001,8,0.7999999999999999,2020-11-30T18_12_22.108199+00_00_HC_C1
Dichloromethane,15.65995525727069,4.5 milliliter,4.500000000000001,8,0.7999999999999999,2020-11-30T18_12_22.108199+00_00_HC_E1
Dichloromethane,15.65995525727069,4.5 milliliter,4.500000000000001,8,0.7999999999999999,2020-11-30T18_12_22.108199+00_00_HC_G1
Dichloromethane,15.65995525727069,4.5 milliliter,4.500000000000001,8,0.7999999999999999,2020-11-30T18_12_22.108199+00_00_HC_A3
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-04T15_33_31.566896+00_00_LBL_A1
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-04T15_33_31.566896+00_00_LBL_C1
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-04T15_33_31.566896+00_00_LBL_E1
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-04T15_33_31.566896+00_00_LBL_G1
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-04T15_33_31.566896+00_00_LBL_A3
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-04T15_33_31.566896+00_00_LBL_C3
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-04T15_33_31.566896+00_00_LBL_E3
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-04T15_33_31.566896+00_00_LBL_G3
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-04T15_33_31.566896+00_00_LBL_A5
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-04T15_33_31.566896+00_00_LBL_C5
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-04T15_33_31.566896+00_00_LBL_E5
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-04T15_33_31.566896+00_00_LBL_G5
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-04T15_33_31.566896+00_00_LBL_A7
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-04T15_33_31.566896+00_00_LBL_C7
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-04T15_33_31.566896+00_00_LBL_E7
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-04T15_33_31.566896+00_00_LBL_G7
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-04T15_33_31.566896+00_00_LBL_A9
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-04T15_33_31.566896+00_00_LBL_C9
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-04T15_33_31.566896+00_00_LBL_E9
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-04T15_33_31.566896+00_00_LBL_G9
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-04T15_33_31.566896+00_00_LBL_A11
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-04T15_33_31.566896+00_00_LBL_C11
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-04T15_33_31.566896+00_00_LBL_E11
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-04T15_33_31.566896+00_00_LBL_G11
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-11T16_37_07.842037+00_00_LBL_A1
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-11T16_37_07.842037+00_00_LBL_C1
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-11T16_37_07.842037+00_00_LBL_E1
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-11T16_37_07.842037+00_00_LBL_G1
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-11T16_37_07.842037+00_00_LBL_A3
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-11T16_37_07.842037+00_00_LBL_C3
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-11T16_37_07.842037+00_00_LBL_E3
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-11T16_37_07.842037+00_00_LBL_G3
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-11T16_37_07.842037+00_00_LBL_A5
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-11T16_37_07.842037+00_00_LBL_C5
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-11T16_37_07.842037+00_00_LBL_E5
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-11T16_37_07.842037+00_00_LBL_G5
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-11T16_37_07.842037+00_00_LBL_A7
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-11T16_37_07.842037+00_00_LBL_C7
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-11T16_37_07.842037+00_00_LBL_E7
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-11T16_37_07.842037+00_00_LBL_G7
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-11T16_37_07.842037+00_00_LBL_A9
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-11T16_37_07.842037+00_00_LBL_C9
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-11T16_37_07.842037+00_00_LBL_E9
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-11T16_37_07.842037+00_00_LBL_G9
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-11T16_37_07.842037+00_00_LBL_A11
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-11T16_37_07.842037+00_00_LBL_C11
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-11T16_37_07.842037+00_00_LBL_E11
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-01-11T16_37_07.842037+00_00_LBL_G11
Dichloromethane,15.659955257270694,24.4 milliliter,24.4,8,0.85,2021-02-08T21_20_17.803967+00_00_HC_A1
Dichloromethane,15.659955257270694,24.4 milliliter,24.4,8,0.85,2021-02-08T21_20_17.803967+00_00_HC_C1
Dichloromethane,15.659955257270694,24.4 milliliter,24.4,8,0.85,2021-02-08T21_20_17.803967+00_00_HC_E1
Dichloromethane,15.659955257270694,24.4 milliliter,24.4,8,0.85,2021-02-08T21_20_17.803967+00_00_HC_G1
Dichloromethane,15.659955257270694,24.4 milliliter,24.4,8,0.85,2021-02-08T21_20_17.803967+00_00_HC_A3
Dichloromethane,15.659955257270694,24.4 milliliter,24.4,8,0.85,2021-02-08T21_20_17.803967+00_00_HC_C3
Dichloromethane,15.659955257270694,24.4 milliliter,24.4,8,0.85,2021-02-08T21_20_17.803967+00_00_HC_E3
Dichloromethane,15.659955257270694,24.4 milliliter,24.4,8,0.85,2021-02-08T21_20_17.803967+00_00_HC_G3
Dichloromethane,15.659955257270694,24.4 milliliter,24.4,8,0.85,2021-02-08T21_20_17.803967+00_00_HC_A5
Dichloromethane,15.659955257270694,24.4 milliliter,24.4,8,0.85,2021-02-08T21_20_17.803967+00_00_HC_C5
Dichloromethane,15.659955257270694,24.4 milliliter,24.4,8,0.85,2021-02-08T21_20_17.803967+00_00_HC_E5
Dichloromethane,15.659955257270694,24.4 milliliter,24.4,8,0.85,2021-02-08T21_20_17.803967+00_00_HC_G5
Dichloromethane,15.659955257270694,24.4 milliliter,24.4,8,0.85,2021-02-08T21_20_17.803967+00_00_HC_A7
Dichloromethane,15.659955257270694,24.4 milliliter,24.4,8,0.85,2021-02-08T21_20_17.803967+00_00_HC_C7
Dichloromethane,15.659955257270694,24.4 milliliter,24.4,8,0.85,2021-02-08T21_20_17.803967+00_00_HC_E7
Dichloromethane,15.659955257270694,24.4 milliliter,24.4,8,0.85,2021-02-08T21_20_17.803967+00_00_HC_G7
Dichloromethane,15.659955257270694,24.4 milliliter,24.4,8,0.85,2021-02-08T21_20_17.803967+00_00_HC_A9
Dichloromethane,15.659955257270694,24.4 milliliter,24.4,8,0.85,2021-02-08T21_20_17.803967+00_00_HC_C9
Dichloromethane,15.659955257270694,24.4 milliliter,24.4,8,0.85,2021-02-08T21_20_17.803967+00_00_HC_E9
Dichloromethane,15.659955257270694,24.4 milliliter,24.4,8,0.85,2021-02-08T21_20_17.803967+00_00_HC_G9
Dichloromethane,15.659955257270694,24.4 milliliter,24.4,8,0.85,2021-02-08T21_20_17.803967+00_00_HC_A11
Dichloromethane,15.659955257270694,24.4 milliliter,24.4,8,0.85,2021-02-08T21_20_17.803967+00_00_HC_C11
Dichloromethane,15.659955257270694,24.4 milliliter,24.4,8,0.85,2021-02-08T21_20_17.803967+00_00_HC_E11
